dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.533258,3.165667,0.850391,2.483153,4.648890,3.139106,6.233957
0.020000,8.584740,3.163090,0.901938,2.577311,4.707896,2.950305,6.232411
0.020000,8.638100,3.160340,0.955369,2.671583,4.713575,0.283944,6.230979
0.020000,8.693321,3.157417,1.010667,2.764910,4.666361,-2.360698,6.229681
0.020000,8.750383,3.154328,1.067812,2.857247,4.616846,-2.475733,6.228536
0.020000,8.809264,3.151077,1.126784,2.948562,4.565768,-2.553922,6.227565
0.020000,8.869945,3.147673,1.187560,3.038816,4.512664,-2.655210,6.226789
0.020000,8.932404,3.144128,1.250119,3.127969,4.457682,-2.749076,6.226229
0.020000,8.996619,3.140455,1.314439,3.215971,4.400073,-2.880464,6.225910
0.020000,9.062565,3.136671,1.380494,3.302774,4.340139,-2.996707,6.225855
0.020000,9.130221,3.132794,1.448261,3.388316,4.277117,-3.151080,6.226088
0.020000,9.199559,3.128848,1.517711,3.472532,4.210801,-3.315810,6.226638
0.020000,9.270554,3.124859,1.588818,3.555350,4.140907,-3.494727,6.227531
0.020000,9.343178,3.120857,1.661552,3.636681,4.066534,-3.718642,6.228797
0.020000,9.417400,3.116876,1.735881,3.716437,3.987806,-3.936403,6.230468
0.020000,9.493188,3.112954,1.811771,3.794504,3.903359,-4.222329,6.232578
0.020000,9.570509,3.109135,1.889186,3.870755,3.812550,-4.540465,6.235163
0.020000,9.649325,3.105467,1.968087,3.945061,3.715292,-4.862875,6.238262
0.020000,9.729596,3.102002,2.048432,4.017269,3.610417,-5.243789,6.241917
0.020000,9.811277,3.098799,2.130176,4.087189,3.496005,-5.720592,6.246173
0.020000,9.894319,3.095924,2.213268,4.154596,3.370355,-6.282501,6.251081
0.020000,9.978669,3.093448,2.297654,4.219306,3.235492,-6.743135,6.256695
0.020000,10.064266,3.091448,2.383275,4.281042,3.086768,-7.436211,6.263074
0.020000,10.151044,3.090010,2.470065,4.339485,2.922152,-8.230793,6.270284
0.020000,10.238927,3.089226,2.557951,4.394314,2.741487,-9.033249,6.278398
0.020000,10.327830,3.089198,2.646854,4.445158,2.542174,-9.965635,0.004309
0.020000,10.417658,3.090034,2.736686,4.491576,2.320885,-11.064441,0.014477
0.020000,10.508302,3.091852,2.827348,4.533142,2.078344,-12.127066,0.025814
0.020000,10.599640,3.094778,2.918734,4.569253,1.805547,-13.639837,0.038428
0.020000,10.691533,3.098945,3.010721,4.599356,1.505113,-15.021736,0.052440
0.020000,10.783824,3.104497,3.103178,4.622864,1.175422,-16.484537,0.067982
0.020000,10.876332,3.111583,3.195958,4.638985,0.806031,-18.469547,0.085201
0.020000,10.968858,3.120359,3.288899,4.647074,0.404479,-20.077584,0.104258
0.020000,11.061175,3.130987,3.381826,4.646324,-0.037497,-22.098820,0.125330
0.020000,11.153031,3.143629,3.474547,4.636067,-0.512844,-23.767343,0.148607
0.020000,11.244145,3.158447,3.566858,4.615578,-1.024456,-25.580621,0.174292
0.020000,11.334215,3.175602,3.658547,4.584447,-1.556565,-26.605450,0.202600
0.020000,11.422915,3.195241,3.749395,4.542393,-2.102696,-27.306543,0.233749
0.020000,11.509904,3.217504,3.839188,4.489637,-2.637820,-26.756208,0.267952
0.020000,11.594839,3.242513,3.927729,4.427050,-3.129353,-24.576642,0.305405
0.020000,11.677393,3.270374,4.014857,4.356403,-3.532349,-20.149772,0.346271
0.020000,11.757269,3.301181,4.100468,4.280544,-3.792947,-13.029925,0.390653
0.020000,11.834233,3.335021,4.184544,4.203781,-3.838158,-2.260515,0.438569
0.020000,11.908137,3.371996,4.267181,4.131857,-3.596187,12.098513,0.489923
0.020000,11.978936,3.412241,4.348619,4.071924,-2.996650,29.976889,0.544474
0.020000,12.046702,3.455955,4.429261,4.032078,-1.992286,50.218190,0.601821
0.020000,12.111607,3.503424,4.509672,4.020566,-0.575605,70.834058,0.661398
0.020000,12.173898,3.555035,4.590566,4.044710,1.207216,89.141028,0.722491
0.020000,12.233842,3.611269,4.672759,4.109616,3.245279,101.903161,0.784285
0.020000,12.291676,3.672670,4.757108,4.217451,5.391743,107.323187,0.845922
0.020000,12.347553,3.739791,4.844444,4.366797,7.467315,103.778623,0.906573
0.020000,12.401523,3.813137,4.935506,4.553113,9.315782,92.423346,0.965498
0.020000,12.453517,3.893095,5.030882,4.768834,10.786073,73.514542,1.022088
0.020000,12.503374,3.979901,5.130987,5.005235,11.820056,51.699118,1.075890
0.020000,12.550879,4.073634,5.236071,5.254205,12.448482,31.421309,1.126615
0.020000,12.595796,4.174224,5.346234,5.508145,12.697025,12.427142,1.174120
0.020000,12.637904,4.281478,5.461458,5.761179,12.651663,-2.268090,1.218389
0.020000,12.677010,4.395106,5.581628,6.008487,12.365405,-14.312903,1.259490
0.020000,12.712966,4.514763,5.706570,6.247111,11.931209,-21.709799,1.297559
0.020000,12.745669,4.640065,5.836069,6.474975,11.393203,-26.900289,1.332773
0.020000,12.775063,4.770620,5.969891,6.691114,10.806927,-29.313802,1.365326
0.020000,12.801127,4.906032,6.107790,6.894911,10.189883,-30.852181,1.395422
0.020000,12.823878,5.045930,6.249525,7.086776,9.593255,-29.831437,1.423263
0.020000,12.843356,5.189954,6.394860,7.266758,8.999105,-29.707458,1.449041
0.020000,12.859625,5.337779,6.543578,7.435898,8.456964,-27.107060,1.472939
0.020000,12.872761,5.489102,6.695470,7.594581,7.934152,-26.140626,1.495125
0.020000,12.882851,5.643640,6.850337,7.743355,7.438714,-24.771904,1.515754
0.020000,12.887367,5.765380,6.972161,6.091181,-82.608707,-4502.371004,1.562312
0.020000,12.884764,5.880600,7.087410,5.762469,-16.435596,3308.655512,1.625264
0.020000,12.874885,5.993573,7.200815,5.670222,-4.612334,591.163131,1.691358
0.020000,12.857566,6.104750,7.313332,5.625884,-2.216928,119.770282,1.759598
0.020000,12.832563,6.214803,7.426190,5.642878,0.849703,153.331543,1.828718
0.020000,12.799529,6.324525,7.540777,5.729365,4.324370,173.733361,1.897288
0.020000,12.758040,6.434690,7.658496,5.885923,7.827906,175.176785,1.963867
0.020000,12.707663,6.545926,7.780607,6.105579,10.982783,157.743839,2.027155
0.020000,12.648052,6.658646,7.908119,6.375585,13.500278,125.874778,2.086104
0.020000,12.579026,6.773044,8.041728,6.680476,15.244559,87.214059,2.139979
0.020000,12.500611,6.889146,8.181830,7.005102,16.231337,49.338908,2.188343
0.020000,12.413038,7.006882,8.328564,7.336701,16.579917,17.428957,2.231018
0.020000,12.316715,7.126163,8.481881,7.665855,16.457734,-6.109120,2.268012
0.020000,12.212174,7.246933,8.641613,7.986555,16.034972,-21.138126,2.299454
0.020000,12.100029,7.369207,8.807527,8.295717,15.458105,-28.843354,2.325535
0.020000,11.980932,7.493094,8.979376,8.592442,14.836258,-31.092333,2.346463
0.020000,11.855549,7.618804,9.156925,8.877479,14.251855,-29.220165,2.362432
0.020000,11.724536,7.746647,9.339978,9.152628,13.757427,-24.721377,2.373598
0.020000,11.588538,7.877039,9.528386,9.420387,13.387971,-18.472803,2.380070
0.020000,11.448185,8.010496,9.722060,9.683706,13.165920,-11.102548,2.381896
0.020000,11.304104,8.147638,9.920976,9.945792,13.104344,-3.078786,2.379060
0.020000,11.156930,8.289193,10.125176,10.210004,13.210577,5.311608,2.371480
0.020000,11.007333,8.435993,10.334770,10.479731,13.486370,13.789666,2.359004
0.020000,10.856040,8.588985,10.549935,10.758252,13.926006,21.981818,2.341416
0.020000,10.703883,8.749222,10.770905,11.048482,14.511520,29.275695,2.318442
0.020000,10.551839,8.917850,10.997957,11.352622,15.207005,34.774249,2.289762
0.020000,10.401094,9.096081,11.231389,11.671597,15.948734,37.086447,2.255038
0.020000,10.253110,9.285133,11.471473,12.004164,16.628340,33.980316,2.213958
0.020000,10.109687,9.486127,11.718390,12.345893,17.086487,22.907326,2.166296
0.020000,9.973010,9.699934,11.972151,12.688001,17.105389,0.945123,2.112005
0.020000,9.845638,9.926976,12.232480,13.016482,16.424045,-34.067237,2.051315
0.020000,9.730403,10.166992,12.498726,13.312311,14.791440,-81.630228,1.984840
0.020000,9.630189,10.418854,12.769793,13.553331,12.051036,-137.020194,1.913636
0.020000,9.547601,10.680493,13.044157,13.718223,8.244555,-190.324067,1.839187
0.020000,9.484590,10.949035,13.319993,13.791786,3.678167,-228.319375,1.763285
0.020000,9.442162,11.221164,13.595410,13.770847,-1.046962,-236.256449,1.687802
0.020000,9.420280,11.493568,13.868692,13.664075,-5.338574,-214.580628,1.614459
0.020000,9.417987,11.763329,14.138462,13.488534,-8.777041,-171.923346,1.544634
0.020000,9.433670,12.028180,14.403777,13.265729,-11.140274,-118.161654,1.479271
0.020000,9.462989,12.272982,14.650328,12.327560,-46.908429,-1788.407737,1.426873
0.020000,9.504144,12.516522,14.897321,12.349636,1.103793,2400.611082,1.379858
0.020000,9.556739,12.757945,15.144406,12.354284,0.232392,-43.570024,1.332749
0.020000,9.620491,12.996219,15.391062,12.332785,-1.074936,-65.366398,1.286071
0.020000,9.694897,13.230378,15.636759,12.284832,-2.397682,-66.137300,1.240353
0.020000,9.779260,13.459579,15.880992,12.211656,-3.658795,-63.055679,1.196100
0.020000,9.872722,13.683121,16.123285,12.114675,-4.849027,-59.511597,1.153772
0.020000,9.974306,13.900475,16.363207,11.996064,-5.930580,-54.077615,1.113765
0.020000,10.082974,14.111309,16.600398,11.859550,-6.825659,-44.753978,1.076398
0.020000,10.197676,14.315479,16.834582,11.709190,-7.518044,-34.619257,1.041907
0.020000,10.317385,14.513012,17.065557,11.548791,-8.019905,-25.093056,1.010454
0.020000,10.441129,14.704074,17.293191,11.381678,-8.355653,-16.787386,0.982132
0.020000,10.568001,14.888937,17.517402,11.210559,-8.555954,-10.015021,0.956981
0.020000,10.697168,15.067951,17.738152,11.037493,-8.653293,-4.866960,0.934999
0.020000,10.827874,15.241519,17.955430,10.863918,-8.678749,-1.272801,0.916158
0.020000,10.959431,15.410071,18.169245,10.690741,-8.658893,0.992808,0.900408
0.020000,11.091214,15.574046,18.379613,10.518411,-8.616491,2.120105,0.887693
0.020000,11.222653,15.733885,18.586554,10.347034,-8.568848,2.382142,0.877953
0.020000,11.353222,15.890012,18.790083,10.176454,-8.528999,1.992458,0.871132
0.020000,11.482433,16.042836,18.990210,10.006332,-8.506082,1.145820,0.867181
0.020000,11.609829,16.192739,19.186934,9.836224,-8.505433,0.032464,0.866060
0.020000,11.734974,16.340076,19.380247,9.665623,-8.530018,-1.229265,0.867737
0.020000,11.857454,16.485174,19.570127,9.494028,-8.579764,-2.487310,0.872193
0.020000,11.976867,16.628327,19.756547,9.320980,-8.652396,-3.631598,0.879417
0.020000,12.092828,16.769796,19.939469,9.146114,-8.743281,-4.544217,0.889406
0.020000,12.204962,16.909813,20.118853,8.969204,-8.845501,-5.111036,0.902159
0.020000,12.312908,17.048574,20.294657,8.790210,-8.949702,-5.210030,0.917678
0.020000,12.414002,17.182877,20.462756,8.404949,-19.263070,-515.668390,0.928143
0.020000,12.540650,17.348725,20.671431,10.433729,101.439011,6035.104016,0.909044
0.020000,12.670066,17.511601,20.879463,10.401582,-1.607351,-5152.318091,0.889655
0.020000,12.802187,17.671376,21.086788,10.366252,-1.766521,-7.958498,0.870001
0.020000,12.936935,17.827919,21.293338,10.327526,-1.936261,-8.486973,0.850108
0.020000,13.074224,17.981107,21.499043,10.285263,-2.113186,-8.846256,0.830007
0.020000,13.213952,18.130823,21.703833,10.239461,-2.290101,-8.845777,0.809729
0.020000,13.356007,18.276953,21.907631,10.189917,-2.477202,-9.355022,0.789309
0.020000,13.500265,18.419395,22.110362,10.136568,-2.667426,-9.511195,0.768784
0.020000,13.646591,18.558053,22.311949,10.079356,-2.860598,-9.658595,0.748189
0.020000,13.794838,18.692843,22.512314,10.018203,-3.057642,-9.852242,0.727565
0.020000,13.944852,18.823692,22.711375,9.953068,-3.256787,-9.957226,0.706950
0.020000,14.096468,18.950537,22.909054,9.883970,-3.454893,-9.905301,0.686385
0.020000,14.249515,19.073329,23.105271,9.810848,-3.656080,-10.059350,0.665909
0.020000,14.403815,19.192031,23.299947,9.733804,-3.852214,-9.806686,0.645561
0.020000,14.559185,19.306621,23.493004,9.652816,-4.049378,-9.858191,0.625380
0.020000,14.715440,19.417088,23.684363,9.567974,-4.242100,-9.636147,0.605403
0.020000,14.872390,19.523437,23.873951,9.479400,-4.428726,-9.331264,0.585665
0.020000,15.029848,19.625683,24.061694,9.387119,-4.614055,-9.266450,0.566200
0.020000,15.187623,19.723857,24.247519,9.291286,-4.791624,-8.878472,0.547039
0.020000,15.345530,19.817999,24.431360,9.192020,-4.963333,-8.585433,0.528210
0.020000,15.503384,19.908162,24.613149,9.089445,-5.128715,-8.269091,0.509739
0.020000,15.661004,19.994410,24.792822,8.983697,-5.287399,-7.934206,0.491651
0.020000,15.818215,20.076815,24.970321,8.874935,-5.438113,-7.535699,0.473966
0.020000,15.974846,20.155457,25.145586,8.763260,-5.583755,-7.282132,0.456701
0.020000,16.130732,20.230426,25.318563,8.648852,-5.720419,-6.833155,0.439872
0.020000,16.285716,20.301817,25.489200,8.531814,-5.851859,-6.572005,0.423490
0.020000,16.439646,20.369731,25.657446,8.412292,-5.976103,-6.212217,0.407566
0.020000,16.592378,20.434271,25.823254,8.290407,-6.094252,-5.907462,0.392108
0.020000,16.743789,20.495555,25.986597,8.167178,-6.161474,-3.361068,0.377117
0.020000,16.893788,20.553705,26.147473,8.043806,-6.168615,-0.357077,0.362594
0.020000,17.042292,20.608848,26.305885,7.920569,-6.161815,0.340015,0.348536
0.020000,17.189226,20.661108,26.461836,7.797542,-6.151383,0.521614,0.334938
0.020000,17.334521,20.710607,26.615331,7.674791,-6.137513,0.693462,0.321796
0.020000,17.478117,20.757466,26.766379,7.552374,-6.120859,0.832711,0.309102
0.020000,17.619956,20.801802,26.914986,7.430337,-6.101848,0.950543,0.296849
0.020000,17.759988,20.843729,27.061160,7.308718,-6.080954,1.044727,0.285028
0.020000,17.898168,20.883361,27.204911,7.187562,-6.057811,1.157118,0.273630
0.020000,18.034456,20.920804,27.346249,7.066875,-6.034328,1.174147,0.262647
0.020000,18.168815,20.956163,27.485183,6.946716,-6.007944,1.319193,0.252066
0.020000,18.301214,20.989541,27.621724,6.827054,-5.983143,1.240095,0.241879
0.020000,18.431624,21.021035,27.755883,6.707941,-5.955652,1.374537,0.232074
0.020000,18.560020,21.050738,27.887670,6.589369,-5.928597,1.352759,0.222641
0.020000,18.686381,21.078741,28.017097,6.471321,-5.902358,1.311918,0.213568
0.020000,18.810687,21.105131,28.144174,6.353850,-5.873591,1.438382,0.204846
0.020000,18.932923,21.129991,28.268912,6.236892,-5.847899,1.284571,0.196462
0.020000,19.053073,21.153400,28.391321,6.120491,-5.820050,1.392481,0.188406
0.020000,19.171127,21.175434,28.511414,6.004611,-5.793972,1.303864,0.180668
0.020000,19.287073,21.196166,28.629199,5.889261,-5.767497,1.323758,0.173237
0.020000,19.400904,21.215666,28.744687,5.774430,-5.741573,1.296199,0.166103
0.020000,19.512611,21.233999,28.857889,5.660102,-5.716407,1.258297,0.159255
0.020000,19.622190,21.251229,28.968815,5.546260,-5.692064,1.217178,0.152684
0.020000,19.729636,21.267415,29.077473,5.432905,-5.667752,1.215597,0.146380
0.020000,19.834945,21.282615,29.183873,5.320025,-5.644023,1.186455,0.140334
0.020000,19.938115,21.296883,29.288025,5.207585,-5.622009,1.100686,0.134537
0.020000,20.039144,21.310271,29.389937,5.095594,-5.599516,1.124624,0.128979
0.020000,20.138030,21.322828,29.489618,4.984038,-5.577797,1.085972,0.123653
0.020000,20.234774,21.334601,29.587075,4.872890,-5.557444,1.017646,0.118550
0.020000,20.329376,21.345633,29.682318,4.762141,-5.537427,1.000860,0.113661
0.020000,20.421836,21.355968,29.775354,4.651789,-5.517617,0.990504,0.108980
0.020000,20.512155,21.365645,29.866190,4.541810,-5.498946,0.933541,0.104498
0.020000,20.600335,21.374701,29.954834,4.432188,-5.481096,0.892481,0.100209
0.020000,20.686378,21.383174,30.041292,4.322921,-5.463353,0.887173,0.096105
0.020000,20.770284,21.391096,30.125572,4.213988,-5.446638,0.835747,0.092179
0.020000,20.852057,21.398500,30.207680,4.105379,-5.430440,0.809880,0.088426
0.020000,20.931699,21.405416,30.287621,3.997075,-5.415222,0.760932,0.084839
0.020000,21.009212,21.411874,30.365403,3.889083,-5.399606,0.780807,0.081412
0.020000,21.084599,21.417900,30.441030,3.781370,-5.385651,0.697750,0.078139
0.020000,21.157862,21.423521,30.514509,3.673933,-5.371828,0.691113,0.075015
0.020000,21.229005,21.428761,30.585844,3.566773,-5.358026,0.690120,0.072034
0.020000,21.298030,21.433643,30.655042,3.459864,-5.345452,0.628689,0.069191
0.020000,21.364940,21.438189,30.722105,3.353192,-5.333573,0.593974,0.066482
0.020000,21.429737,21.442419,30.787041,3.246758,-5.321720,0.592611,0.063901
0.020000,21.492425,21.446352,30.849852,3.140560,-5.309904,0.590822,0.061445
0.020000,21.553006,21.450008,30.910543,3.034558,-5.300074,0.491506,0.059108
0.020000,21.611483,21.453403,30.969119,2.928780,-5.288928,0.557286,0.056887
0.020000,21.667859,21.456554,31.025582,2.823188,-5.279566,0.468123,0.054778
0.020000,21.722136,21.459476,31.079938,2.717784,-5.270193,0.468629,0.052776
0.020000,21.774317,21.462182,31.132189,2.612568,-5.260820,0.468674,0.050880
0.020000,21.824422,21.464689,31.182357,2.508363,-5.210232,2.529375,0.049083
0.020000,21.872490,21.467009,31.230481,2.406224,-5.106966,5.163283,0.047383
0.020000,21.918566,21.469157,31.276607,2.306295,-4.996446,5.526035,0.045774
0.020000,21.962693,21.471144,31.320779,2.208575,-4.885996,5.522489,0.044252
0.020000,22.004914,21.472983,31.363040,2.113059,-4.775826,5.508484,0.042813
0.020000,22.045273,21.474685,31.403435,2.019744,-4.665751,5.503771,0.041454
0.020000,22.083813,21.476258,31.442007,1.928600,-4.557197,5.427687,0.040170
0.020000,22.120577,21.477714,31.478799,1.839639,-4.448041,5.457797,0.038959
0.020000,22.155608,21.479059,31.513856,1.752831,-4.340405,5.381826,0.037816
0.020000,22.188948,21.480302,31.547220,1.668182,-4.232448,5.397832,0.036740
0.020000,22.220641,21.481451,31.578933,1.585677,-4.125230,5.360917,0.035726
0.020000,22.250728,21.482512,31.609040,1.505323,-4.017708,5.376064,0.034773
0.020000,22.279254,21.483492,31.637582,1.427114,-3.910471,5.361874,0.033877
0.020000,22.306259,21.484395,31.664602,1.351004,-3.805471,5.250008,0.033035
0.020000,22.331786,21.485229,31.690143,1.277044,-3.698029,5.372101,0.032246
0.020000,22.355878,21.485997,31.714247,1.205194,-3.592471,5.277866,0.031507
0.020000,22.378576,21.486705,31.736956,1.135454,-3.487028,5.272170,0.030815
0.020000,22.399922,21.487356,31.758312,1.067821,-3.381650,5.268903,0.030169
0.020000,22.419959,21.487954,31.778358,1.002294,-3.276342,5.265376,0.029567
0.020000,22.438729,21.488504,31.797135,0.938872,-3.171110,5.261613,0.029006
0.020000,22.456272,21.489009,31.814686,0.877528,-3.067166,5.197204,0.028484
0.020000,22.472631,21.489471,31.831052,0.818295,-2.961661,5.275264,0.028000
0.020000,22.487848,21.489894,31.846275,0.761131,-2.858181,5.174002,0.027553
0.020000,22.501964,21.490280,31.860396,0.706069,-2.753109,5.253605,0.027139
0.020000,22.515021,21.490632,31.873458,0.653084,-2.649269,5.191999,0.026758
0.020000,22.527060,21.490952,31.885501,0.602175,-2.545455,5.190668,0.026409
0.020000,22.538123,21.491242,31.896568,0.553341,-2.441671,5.189193,0.026088
0.020000,22.548252,21.491505,31.906700,0.506583,-2.337920,5.187589,0.025796
0.020000,22.557487,21.491742,31.915938,0.461899,-2.234202,5.185867,0.025531
0.020000,22.565870,21.491955,31.924323,0.419288,-2.130522,5.184041,0.025290
0.020000,22.573442,21.492146,31.931898,0.378751,-2.026879,5.182119,0.025074
0.020000,22.580245,21.492316,31.938704,0.340260,-1.924532,5.117346,0.024879
0.020000,22.586321,21.492466,31.944781,0.303859,-1.820082,5.222524,0.024706
0.020000,22.591709,21.492599,31.950171,0.269507,-1.717603,5.123957,0.024553
0.020000,22.596452,21.492715,31.954916,0.237232,-1.613745,5.192870,0.024418
0.020000,22.600591,21.492816,31.959056,0.207000,-1.511594,5.107584,0.024301
0.020000,22.604167,21.492903,31.962633,0.178850,-1.407511,5.204111,0.024200
0.020000,22.607221,21.492977,31.965688,0.152755,-1.304734,5.138876,0.024114
0.020000,22.609795,21.493039,31.968262,0.128707,-1.202414,5.116007,0.024041
0.020000,22.611929,21.493090,31.970396,0.106733,-1.098690,5.186160,0.023981
0.020000,22.613665,21.493132,31.972133,0.086817,-0.995799,5.144565,0.023932
0.020000,22.615043,21.493165,31.973512,0.068959,-0.892905,5.144730,0.023893
0.020000,22.616106,21.493190,31.974575,0.053159,-0.790007,5.144863,0.023863
0.020000,22.616894,21.493209,31.975363,0.039416,-0.687108,5.144966,0.023841
0.020000,22.617449,21.493222,31.975918,0.027732,-0.584207,5.145044,0.023825
0.020000,22.617811,21.493231,31.976280,0.018106,-0.481305,5.145100,0.023815
0.020000,22.618021,21.493236,31.976491,0.010538,-0.378402,5.145139,0.023809
0.020000,22.618122,21.493238,31.976592,0.005028,-0.275499,5.145162,0.023806
0.020000,22.618154,21.493239,31.976623,0.001576,-0.172596,5.145175,0.023805
0.020000,22.618157,21.493239,31.976627,0.000182,-0.069692,5.145181,0.023805
0.020000,22.618157,21.493239,31.976627,0.000000,-0.009120,3.028593,0.023805
